2003-12-08,0:08:43,31.0,33.249165,-111.704005
2003-12-08,0:08:44,32.0,33.24923,-111.704027
2003-12-08,0:08:45,33.0,33.2493,-111.704048
2003-12-08,0:08:45,33.0,33.249377,-111.704077
2003-12-08,0:08:46,33.0,33.249448,-111.704107
2003-12-08,0:08:47,33.0,33.249518,-111.704135
2003-12-08,0:08:52,33.0,33.249895,-111.704358
2003-12-08,0:08:53,33.0,33.249947,-111.704392
2003-12-08,0:08:57,38.0,33.24999,-111.704763
2003-12-08,0:08:58,37.0,33.249897,-111.704905
2003-12-08,0:08:59,41.0,33.249847,-111.704982
2003-12-08,0:09:00,41.0,33.249793,-111.70506
2003-12-08,0:09:01,43.0,33.249735,-111.705145
2003-12-08,0:09:01,41.0,33.249673,-111.705222
2003-12-08,0:09:02,43.0,33.249592,-111.705273
2003-12-08,0:09:03,47.0,33.249468,-111.705307
2003-12-08,0:09:04,50.0,33.249327,-111.7053
2003-12-08,0:09:05,58.0,33.249163,-111.705265
2003-12-08,0:09:05,66.0,33.249003,-111.705217
2003-12-08,0:09:06,75.0,33.248807,-111.705113
2003-12-08,0:09:07,76.0,33.248657,-111.704985
2003-12-08,0:09:08,86.0,33.248518,-111.704807
2003-12-08,0:09:09,60.0,33.248353,-111.704415
2003-12-08,0:09:09,58.0,33.24843,-111.704268
2003-12-08,0:09:10,54.0,33.248443,-111.704142
2003-12-08,0:09:11,49.0,33.248433,-111.704028
2003-12-08,0:09:12,44.0,33.248487,-111.70399
2003-12-08,0:09:13,35.0,33.248647,-111.704145
2003-12-08,0:09:13,29.0,33.248693,-111.70415
2003-12-08,0:09:14,20.0,33.248868,-111.704263
2003-12-08,0:09:15,37.0,33.249018,-111.704357
2003-12-08,0:09:16,39.0,33.24912,-111.704462
2003-12-08,0:09:17,38.0,33.249222,-111.704527
2003-12-08,0:09:18,40.0,33.249317,-111.704578
2003-12-08,0:09:19,42.0,33.249405,-111.704617
2003-12-08,0:09:19,42.0,33.249488,-111.704663
2003-12-08,0:09:20,41.0,33.249568,-111.704715
2003-12-08,0:09:21,42.0,33.249642,-111.704765
2003-12-08,0:09:22,41.0,33.249707,-111.704805
2003-12-08,0:09:23,39.0,33.24977,-111.704838
2003-12-08,0:09:23,41.0,33.249842,-111.704877
2003-12-08,0:09:24,41.0,33.249923,-111.704917
2003-12-08,0:09:25,40.0,33.250003,-111.704948
2003-12-08,0:09:26,41.0,33.250085,-111.704977
2003-12-08,0:09:27,42.0,33.250168,-111.705008
2003-12-08,0:09:27,42.0,33.250252,-111.705037
2003-12-08,0:09:28,43.0,33.250327,-111.70507
2003-12-08,0:09:30,43.0,33.25048,-111.705132
2003-12-08,0:09:31,42.0,33.250563,-111.705162
2003-12-08,0:09:31,43.0,33.250642,-111.705192
2003-12-08,0:09:33,43.0,33.250805,-111.705252
2003-12-08,0:09:34,43.0,33.250887,-111.705287
2003-12-08,0:09:35,42.0,33.250965,-111.705322
2003-12-08,0:09:35,42.0,33.251042,-111.705353
2003-12-08,0:09:36,42.0,33.25112,-111.705387
2003-12-08,0:09:37,43.0,33.2512,-111.705425
2003-12-08,0:09:38,44.0,33.251278,-111.70547
2003-12-08,0:09:39,44.0,33.251358,-111.705512
2003-12-08,0:09:39,44.0,33.25144,-111.705553
2003-12-08,0:09:40,44.0,33.251518,-111.705595
2003-12-08,0:09:42,44.0,33.251682,-111.705685
2003-12-08,0:09:43,45.0,33.251768,-111.70572
2003-12-08,0:09:43,46.0,33.251852,-111.705765
2003-12-08,0:09:44,49.0,33.251938,-111.705813
2003-12-08,0:09:45,50.0,33.252025,-111.705857
2003-12-08,0:09:46,46.0,33.252108,-111.705912
2003-12-08,0:09:47,42.0,33.252178,-111.705957
2003-12-08,0:09:47,39.0,33.252248,-111.705995
2003-12-08,0:09:49,37.0,33.252383,-111.706077
2003-12-08,0:09:55,38.0,33.252857,-111.706382
2003-12-08,0:09:55,38.0,33.252925,-111.70643
2003-12-08,0:09:56,38.0,33.252995,-111.706477
2003-12-08,0:10:00,36.0,33.253285,-111.706708
2003-12-08,0:10:01,36.0,33.253342,-111.706758
2003-12-08,0:10:02,37.0,33.253398,-111.706807
2003-12-08,0:10:03,38.0,33.253458,-111.70686
2003-12-08,0:10:03,37.0,33.253522,-111.706907
2003-12-08,0:10:04,36.0,33.253582,-111.706953
2003-12-08,0:10:17,45.0,33.254557,-111.706258
2003-12-08,0:10:18,39.0,33.25456,-111.706148
2003-12-08,0:10:19,40.0,33.254518,-111.706048
2003-12-08,0:10:27,46.0,33.25368,-111.705577
2003-12-08,0:10:28,46.0,33.25359,-111.70552
2003-12-08,0:10:29,44.0,33.253505,-111.70548
2003-12-08,0:10:29,43.0,33.253415,-111.705452
2003-12-08,0:10:30,45.0,33.253325,-111.705425
2003-12-08,0:10:31,46.0,33.253235,-111.705388
2003-12-08,0:10:32,47.0,33.253147,-111.70535
2003-12-08,0:10:33,46.0,33.253062,-111.705313
2003-12-08,0:10:33,46.0,33.252967,-111.705275
2003-12-08,0:10:34,45.0,33.25288,-111.705235
2003-12-08,0:10:35,46.0,33.252793,-111.705192
2003-12-08,0:10:36,45.0,33.252713,-111.705153
2003-12-08,0:10:37,46.0,33.25263,-111.705112
2003-12-08,0:10:37,48.0,33.252538,-111.70507
2003-12-08,0:10:38,48.0,33.252447,-111.70503
2003-12-08,0:10:39,49.0,33.25235,-111.704992
2003-12-08,0:10:40,49.0,33.252257,-111.704947
2003-12-08,0:10:41,49.0,33.252163,-111.704905
2003-12-08,0:10:41,48.0,33.25207,-111.704862
2003-12-08,0:10:42,49.0,33.251978,-111.704817
2003-12-08,0:10:43,48.0,33.251892,-111.704772
2003-12-08,0:10:44,48.0,33.2518,-111.704723
2003-12-08,0:10:45,46.0,33.251713,-111.704682
2003-12-08,0:10:45,46.0,33.251623,-111.704642
2003-12-08,0:10:46,46.0,33.251537,-111.704598
2003-12-08,0:10:47,46.0,33.251448,-111.704555
2003-12-08,0:10:48,49.0,33.251358,-111.704513
2003-12-08,0:10:49,50.0,33.251267,-111.704468
2003-12-08,0:10:49,51.0,33.25117,-111.704427
2003-12-08,0:10:50,51.0,33.251073,-111.704385
2003-12-08,0:10:51,52.0,33.250977,-111.704347
2003-12-08,0:10:52,52.0,33.250878,-111.704307
2003-12-08,0:10:53,53.0,33.250772,-111.70426
2003-12-08,0:10:53,54.0,33.250665,-111.70421
2003-12-08,0:10:54,54.0,33.250567,-111.704178
2003-12-08,0:10:55,54.0,33.25046,-111.704135
