  date,  time,  speed,  latitude,  longitude
2016-04-12,15:47:22,4.0,32.104919,35.208504
2016-04-12,15:47:23,4.0,32.104925,35.208516
2016-04-12,15:47:24,4.0,32.104933,35.208526
2016-04-12,15:47:25,4.0,32.104943,35.20854
2016-04-12,15:47:26,4.0,32.104947,35.208552
2016-04-12,15:47:27,4.0,32.104956,35.208568
2016-04-12,15:47:28,4.0,32.104963,35.20858
2016-04-12,15:47:29,4.0,32.104972,35.208587
2016-04-12,15:47:30,4.0,32.104981,35.208595
2016-04-12,15:47:31,4.0,32.10499,35.208605
2016-04-12,15:47:32,4.0,32.104995,35.208618
2016-04-12,15:47:33,4.0,32.105007,35.208632
2016-04-12,15:47:34,4.0,32.105015,35.208644
2016-04-12,15:47:35,4.0,32.105024,35.208658
2016-04-12,15:47:36,4.0,32.10503,35.208672
2016-04-12,15:47:37,4.0,32.105041,35.208686
2016-04-12,15:47:38,4.0,32.105052,35.208697
2016-04-12,15:47:39,4.0,32.105063,35.20871
2016-04-12,15:47:40,4.0,32.105069,35.208724
2016-04-12,15:47:41,4.0,32.105074,35.208737
2016-04-12,15:47:42,4.0,32.105081,35.208748
2016-04-12,15:47:43,4.0,32.105096,35.208759
2016-04-12,15:47:44,4.0,32.105109,35.208768
2016-04-12,15:47:45,4.0,32.105119,35.208773
2016-04-12,15:47:46,5.0,32.105132,35.208782
2016-04-12,15:47:47,4.0,32.105142,35.208792
2016-04-12,15:47:48,4.0,32.105152,35.208804
2016-04-12,15:47:49,4.0,32.10516,35.20882
2016-04-12,15:47:50,4.0,32.105165,35.208833
2016-04-12,15:47:51,4.0,32.105172,35.208846
2016-04-12,15:47:52,4.0,32.105181,35.208858
2016-04-12,15:47:53,4.0,32.105184,35.208865
2016-04-12,15:47:54,4.0,32.105187,35.208874
2016-04-12,15:47:55,4.0,32.105191,35.208885
2016-04-12,15:47:56,3.0,32.105198,35.208892
2016-04-12,15:47:57,3.0,32.105203,35.208898
2016-04-12,15:47:58,1.0,32.105207,35.208904
2016-04-12,15:47:59,2.0,32.105212,35.208915
2016-04-12,15:48:00,3.0,32.105223,35.208931
2016-04-12,15:48:01,4.0,32.105232,35.208945
2016-04-12,15:48:02,4.0,32.105243,35.208961
2016-04-12,15:48:03,4.0,32.105252,35.208979
2016-04-12,15:48:04,4.0,32.105258,35.208989
2016-04-12,15:48:05,4.0,32.105264,35.209005
2016-04-12,15:48:06,4.0,32.105272,35.209019
2016-04-12,15:48:07,4.0,32.105278,35.209027
2016-04-12,15:48:08,4.0,32.105285,35.209034
2016-04-12,15:48:09,4.0,32.105298,35.209037
2016-04-12,15:48:10,4.0,32.105306,35.209045
2016-04-12,15:48:11,4.0,32.105313,35.209054
2016-04-12,15:48:12,4.0,32.105321,35.209062
2016-04-12,15:48:13,3.0,32.105326,35.209068
2016-04-12,15:48:14,0.0,32.10533,35.209071
2016-04-12,15:48:15,0.0,32.105334,35.209073
